,user_location,text,Subjectivity,Polarity,Analysis
65361,India,covaxins efficacy 78 recorded mild moderate severe symptoms covid19 based 127 cases,0.6,0.16666666666666666,Positive
65404,India,thescience important ingredient covaxin adjuvant known alhydroxiquimii al,1.0,0.4,Positive
65422,India,everyone must clear mind vaccine take whether covishield covaxin ap,0.3833333333333333,0.10000000000000002,Positive
65434,India,covaxin released new data 3rd fase trial report today covaxin 97 success rate accuracy,0.15151515151515152,0.14545454545454545,Positive
65448,India,strange bharatbiotech plant hyderabad hospitals govt private displaying shortage,0.2625,-0.025,Negative
65450,India,extremely grate news covaxin 100 efficacy phase 3 trials dangerous covid 78 clinical efficacy,0.95,-0.3625,Negative
65495,India,live country farmers rights sell crops price pharma company ca,0.5,0.13636363636363635,Positive
65505,India,highest ever positive cases covidindia indiafightscovid19 coronavirusupdates coronaviruspandemic aiims,0.5454545454545454,0.22727272727272727,Positive
65530,India,thank bharatbiotech seruminstindia success rate good covaxin covishield,0.30000000000000004,0.5,Positive
65581,India,defending covaxin right let tell u approved without phase 3 efficacy data,0.5357142857142857,0.2857142857142857,Positive
65617,India,prevention better cure dont choose time vaccinate asap covaxin,0.5,0.5,Positive
65631,India,004 received first dose covaxin contracted covid covaxin covid vaccination,0.3333333333333333,0.25,Positive
65651,India,covaxin working multiple strains double mutant strain according icmr thats kind makeinindia get behind,0.4,0.04999999999999999,Positive
65713,India,singalromil jhasanjay rshivshankar sushantbsinha ani watch much wished earn b,0.2,0.2,Positive
65737,India,covishield better option brazil rejected covaxin quality control issues,0.5,0.5,Positive
65756,India,great news 3 vaccines covishield covaxin sputnik india 100 efficacy severe cases ther,0.75,0.8,Positive
65771,India,good news domestic vaccine covaxin 100 efficacy phase 3 trials severe covid amp 78 clinical efficacy,0.35000000000000003,0.35,Positive
65774,India,vaccinetracker 21k tested positive first dose either covishield covaxin 56k test,0.43939393939393934,0.23863636363636365,Positive
65801,India,covaxin turn best vaccine developed globally company yet least reporter becaus,0.25,0.2,Positive
65805,India,heartening results indian vaccines covishied amp covaxin v effective ln controlling kudos,0.8,0.6,Positive
65830,India,httweets covidsecondwaveinindia covid19india covaxin coronavaccine good 78 efficacy based 127 cases th,0.6000000000000001,0.7,Positive
65832,India,covaxin effective indias double mutant strain bharatbiotech covid19vaccine covid19 icmr,0.4,0.3,Positive
65838,India,21000 people tested positive covid taking first dose either covishield covaxin w,0.43939393939393934,0.23863636363636365,Positive
65890,India,icmr study shows covaxin neutralises multiple variants sarscov2 effectively neutralises double mutant,0.26666666666666666,0.19999999999999998,Positive
65933,India,tough question number one criminal left one hundred thirty billion people suffer,0.4611111111111111,-0.262962962962963,Negative
65944,India,covishieldvaccine govt providing covishield large numbers covaxin scarcely avai,0.42857142857142855,0.21428571428571427,Positive
65989,India,ionews palkisu maam true govt exporting covaxin better success rate,0.3833333333333333,0.3833333333333333,Positive
66004,India,covaxin effective double mutant strain found india according icmr covaxin covidemergency,0.4,0.3,Positive
66032,India,important findings covaxin covishield 004 reinfected second covaxin dose 003,0.5,0.2,Positive
66034,India,second interim phase 3 analysis first makeinindia coronavirus vaccine covaxin shown 78 efficac,0.16666666666666666,0.125,Positive
66065,India,vaccinetracker 21000 tested positive first dose either covishield covaxin 5,0.43939393939393934,0.23863636363636365,Positive
66093,India,covaxin showing good result vaccine world new variant vaccineforall,0.5272727272727273,0.41818181818181815,Positive
66098,India,ishkarnbhandari still less covaxin,0.06666666666666667,-0.16666666666666666,Negative
66108,India,india sees alarming increase covid19 cases recording nearly 300000 new infections 2000 deaths,0.48484848484848486,0.04545454545454545,Positive
66126,India,covaxin shows 78 efficacy mild severe covid19 bharat biotech,0.5,0.3333333333333333,Positive
66128,India,pchidambaram_in slams new vaccine policy nsitharaman economy revival covaxin oxygencylinders,0.45454545454545453,0.13636363636363635,Positive
66158,India,covaxin available anywhere parents also given covishield point research,0.4,0.4,Positive
66184,India,004 per cent people tested positive second dose covaxin 003 per cent second dose,0.1818181818181818,0.07575757575757576,Positive
66196,India,much willing pay jab vaccine adarpoonawala astrazeneca covishield covaxin,0.75,0.25,Positive
66221,India,covaxin neutralises sarscov2 effectively neutralises double mutant strain well indian council med,0.4,0.3,Positive
66225,India,modi govt robbed public money name pmcaresfund vaccine poor people nashik,0.3333333333333333,-0.2,Negative
66246,India,bharat biotech icmr publish interim phase 3 trial data covaxin shows 100 efficacy serious covid sneh,0.6666666666666666,-0.3333333333333333,Negative
66247,India,bharatbiotech says covaxin shown 78 pc efficacy mild severe covid19 per phase iii interim anal,0.5,0.3333333333333333,Positive
66251,India,bharat biotechs covaxin found 100 effective severe covid disease phase3 interim analysis,0.8,0.6,Positive
66256,India,covaxin 100 effective severe covid cases icmr covaxin coronavirus coronasecondwave,0.8,0.6,Positive
66271,India,covaxin neutralises double mutant strain effective multiple variants sarscov2 icmr covid19,0.26666666666666666,0.19999999999999998,Positive
66274,India,covaxin effective variants coronavirus says icmr,0.8,0.6,Positive
66276,India,heartburn earlier declared covaxin safe water time eat thier previous words tha,0.3888888888888889,0.11111111111111112,Positive
66285,India,bharat biotechs covaxin 78 effective works covid19 variants joecmathew coronavirusvaccine,0.8,0.6,Positive
66293,India,covaxin effective double mutant strain found india icmr covid,0.4,0.3,Positive
66321,India,covaxin announcement second interim results showed indias first covid19 vaccine demonstrated strong prima,0.35555555555555557,0.22777777777777777,Positive
66331,India,covaxin effective uk brazil variants sarscov2 icmr covid19india vaccine,0.8,0.6,Positive
66386,India,union education minister drrpnishank tests positive covid19 eduminofindia mygovindia pib_india,0.5454545454545454,0.22727272727272727,Positive
66392,India,22 patients die due interrupted supply oxygen nashik hospital chouhanshivraj pib_india,0.375,-0.125,Negative
66393,India,bharatbiotech covaxin effective double mutant covid19 strain icmr study mygovindia,0.4,0.3,Positive
66429,India,icmr said covaxin found effectively neutralise double mutant strain icmr icmrdelhi,0.4,0.3,Positive
66437,India,icmr studies shows covaxin neutralises multiple variants sarscov2 effectively neutralises double,0.26666666666666666,0.19999999999999998,Positive
66448,India,covaxin purely indigenous breed bharatbiotech effective mutant variants sarscov2,0.65,0.40714285714285714,Positive
66461,India,exuberance update bharat biotech however couldnt see much covaxin administered publi,0.2,0.2,Positive
66496,India,icmr study shows covaxin neutralises multiple variants sarscov2 effectively neutralises dou,0.4,0.3,Positive
66497,India,first dose covaxin mother feeling body ache headache feverish etc last 2 days19th sh,0.26666666666666666,0.049999999999999996,Positive
66513,India,covaxin effectively neutralises multiple variants sarscov2 effectively works double mutant str,0.4,0.3,Positive
66517,India,covidemergency2021 indianeedsoxygen see politics modi ji took free covaxin people,0.8,0.4,Positive
66518,India,manappuram powerplay quiz gold loan offers read fforfree covaxin,0.0,0.1,Positive
66526,India,superbthis good news covaxin honestly didnt expect good protection multiple variants,0.525,0.49999999999999994,Positive
66532,India,reposting corrections first things first got vaccination done government medical college covaxin,0.2222222222222222,0.16666666666666666,Positive
66549,India,b1617 doublemutant strain identified certain regions india several countries covaxin,0.2857142857142857,0.10714285714285714,Positive
66561,India,covaxin neutralises multiple variants coronavirus effectively works double mutant strain,0.26666666666666666,0.19999999999999998,Positive
66610,India,icmr reveals covaxin effective multiple variants milan sharma details itvideo covid19india,0.4,0.3,Positive
66616,India,thats great news icmr study shows bharatbiotech covaxin neutralises uk brazil variants amp double mutant,0.375,0.4,Positive
66619,India,icmrdelhi study shows bharatbiotechs covaxin effective multiple covid variants well,0.4,0.3,Positive
66629,India,covaxin effective multiple variants covid19 icmr study,0.4,0.3,Positive
66639,India,icmr also informed indian vaccine effectively neutralises double mutant strain well b,0.4,0.3,Positive
66660,India,covaxin covishield please drop experiences father highly comorbid really want,0.37,0.18,Positive
66676,India,deshpandeashwin amhidombivlikar today last day covaxin available noblehospital tomorrow onwards,0.23333333333333334,0.2,Positive
66681,India,proud indian scientists doctors id prefer taking india made vaccine others covaxin,1.0,0.8,Positive
66692,India,icmr study shows bharat biotechs covaxin neutralises multiple variants sarscov2 effective,0.4,0.3,Positive
66730,India,good news based study conducted icmr covaxin bharat biotechs covaxin effectively neutralises mult,0.7000000000000001,0.6499999999999999,Positive
66735,India,indigenouslydeveloped covid19 vaccine covaxin neutralises multiple variants sarscov2 effectively neutra,0.4,0.3,Positive
66740,India,qureshik74 dont worry right 86 years old father 89 years old uncle taken 2,0.3119047619047619,0.16190476190476188,Positive
66874,India,redboxindia best part data covaxin india injecting millions,0.3,1.0,Positive
66878,India,despite registering getting slot didnt get vaccine stock apparently mere mortals,0.5,-0.5,Negative
66914,India,stay home stay safe maintain distancing coronavirusindia safehumanity stayhomestaysafe stayhome maskupindia,0.5,0.5,Positive
66919,India,drpramodpsawant goacm ensure bharatbiotech covaxin made available state dont want covishield goa,0.4,0.4,Positive
66920,India,lockdown vaccine solution millions job lost many industry conti loss many homes less,0.35555555555555557,0.2777777777777778,Positive
66922,India,finally good news everyone 18 eligible covid vacine 1st may getvaccinated,0.6000000000000001,0.7,Positive
66927,India,vandnadassi kya krdia providing free remdisivir covaxin,0.8,0.4,Positive
66933,India,heard side effects clotting etc bharatbiotech covaxin right missed,0.5357142857142857,0.2857142857142857,Positive
66939,India,one rejected covaxin terming bjp vaccine amp unsafe great piece advice,0.75,0.8,Positive
66952,India,ani one rejected covaxin terming bjp vaccine amp unsafe great piece advice,0.75,0.8,Positive
66958,India,ani man called covaxin bjp vaccine amp unsafe great piece advice,0.75,0.8,Positive
66987,India,company produced whole cell killed vaccine akin covaxin curious vipintukur,0.4666666666666666,-0.03333333333333333,Negative
66988,India,bharat biotech covaxin good looking cheap free vaccine covishield widely used va,0.625,0.35,Positive
67026,India,pti_news 15 months supply vaccine 970 million adult population india bad covaxin,0.4833333333333333,-0.29999999999999993,Negative
